Company ID,Organization Name,Founded Year,Organization Name URL,Headquarters Country,Number of Founders,Age,Hub Binary,B2B Binary,Number Seed Rounds,Avg Seed Investor Distance,Avg Seed Investor Pairwise Distance,Average Seed Investors Portfolio Organizations,Number Seed Investors,Avg Age of Seed Investors,Specific VC in Seed Binary,Target VC in Seed Binary,Hub VC in Seed Binary,Accelerator Funding Binary,Angel Group Funding Binary,Micro VC Funding Binary,Corporate Venture Capital Funding Binary,Homecountry Investor in Seed Binary,Seed Investor Same City,Seed Lead Investor Same City,Seed Lead Investor Same City,Total Seed Funding (M),Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate,Other,Success,Exit Binary,Funding Success,Years to Exit,Last Equity Funding Type,Latitude,Longitude,Regional Seed Investor Binary,Overregional Seed Investor Binary,Min Seed Investor Distance,Number Lead Seed Investors,Years to Seed,Regional Lead Seed Investor Binary,Overregional Seed Investor Binary,Overregional Lead Seed Investor Binary,Avg Exits of Seed Investors,Specific Lead VC in Seed Binary,Target Lead VC in Seed Binary,Accelerator Lead Funding Binary,Angel Group Lead Funding Binary,Micro VC Lead Funding Binary,Corporate Venture Capital Lead Funding Binary,Number Seed Investors Same City,Number Seed Lead Investors Same City,Seed Lead Investor Same City,Seed Lead Investor Same City,Number Homecountry Investors,Number Homecountry Lead Investors,Homecountry Lead Investor,Hub Lead VC in Seed Binary,VCs Within 50km,VCs Within 50km,Top University Ecosystem Binary,Top University Ecosystem Binary,Top University Count,Top University Count,Founded Startups in Environment,Successful Startups in Environment,Share Successful Startups in Environment,Share Successful Startups in Environment,Distance to Hub,Minimum Seed VC Distance - Non Lead,Avg Seed VC Distance - Non Lead,Maximum Seed VC Distance - Non Lead,Minimum Lead Seed VC Distance,Avg Lead Seed VC Distance,Maximum Lead Seed VC Distance,Min Seed Investor Pairwise Distance,Max Seed Investor Pairwise Distance,GDP Growth (%) in Funding Year,Investment Volume in First Seed Year (log),Exit Date,Max Seed Investor Distance
15758,Bidvine,2014,https://www.crunchbase.com/organization/bidvine,United Kingdom,3.0,0,True,True,2,6410.792885047251,7735.558801496654,32.666666666666664,5,3.8,False,True,False,True,False,True,False,False,False,False,False,0.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Venture - Series Unknown,51.4893335,-0.1440551,False,True,3457.25651900164,,0,False,True,False,152.0,False,False,False,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,3457.25651900164,6410.792885047251,8616.713337577476,0.0,0.0,0.0,1281.5296665280869,12480.725568025788,1.6,6.803505257608338,,8616.713337577476
15759,DingIt.tv,2014,https://www.crunchbase.com/organization/dingit-tv,United Kingdom,1.0,1,True,False,1,0.0,0.0,11.0,1,1.0,False,False,True,False,False,False,False,True,True,False,False,1.5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,Angel,51.4893335,-0.1440551,True,False,0.0,,1,False,False,False,3.0,False,False,False,False,False,False,1,0,False,False,1,0,False,False,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.170888478512505,,0.0
15762,TripIQ Systems,2014,https://www.crunchbase.com/organization/tripiq-systems,United Kingdom,1.0,1,False,False,1,0.0,0.0,285.0,1,11.0,False,True,False,False,False,False,False,True,True,False,False,0.182168,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,54.9647154,-1.6389635,True,False,0.0,,1,False,False,False,27.0,False,False,False,False,False,False,1,0,False,False,1,0,False,False,8,8,False,False,0,0,65,5,0.0769230769230769,0.0769230769230769,169.78397999681997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.170888478512505,,0.0
6452,Transplant Biomedicals,2014,https://www.crunchbase.com/organization/transplant-biomedicals,Spain,2.0,1,True,True,1,252.1828718537784,504.3657437075568,78.0,2,7.5,False,False,True,False,False,False,False,True,True,False,False,1.621348,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,Venture - Series Unknown,41.3825802,2.177073,True,True,0.0,1.0,1,False,True,True,24.0,False,False,False,False,False,False,1,0,False,False,2,1,True,True,88,88,True,True,2,2,155,38,0.2451612903225806,0.2451612903225806,0.0,0.0,0.0,0.0,504.3657437075568,504.3657437075568,504.3657437075568,504.3657437075568,504.3657437075568,1.6,6.2166061010848646,,504.3657437075568
15766,Crane Cast Iron Cookware,2014,https://www.crunchbase.com/organization/crane-cast-iron-cookware,United Kingdom,1.0,0,False,False,1,255.9475645085192,0.0,245.0,1,5.0,False,False,True,False,False,False,False,True,False,False,False,0.081251,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,,Equity Crowdfunding,52.4482359,-3.5410891,False,True,255.9475645085192,1.0,0,False,True,True,22.0,False,False,False,False,False,False,0,0,False,False,1,1,True,True,0,0,False,False,0,0,0,0,0.0,0.0,143.8109213554543,0.0,0.0,0.0,255.9475645085192,255.9475645085192,255.9475645085192,0.0,0.0,1.6,6.803505257608338,,255.9475645085192
15767,Naturelly Jelly Juice,2014,https://www.crunchbase.com/organization/naturelly-jelly-juice,United Kingdom,2.0,1,True,False,1,249.59359413517788,0.0,39.0,1,1.0,False,False,True,False,False,True,False,True,False,False,False,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,Angel,53.3299162,-2.2508629,False,True,249.59359413517788,1.0,1,False,True,True,2.0,False,False,False,False,True,False,0,0,False,False,1,1,True,True,32,32,True,True,1,1,8,1,0.125,0.125,16.63612307727434,0.0,0.0,0.0,249.59359413517788,249.59359413517788,249.59359413517788,0.0,0.0,1.6,7.170888478512505,,249.59359413517788
15769,We Are Coherent,2014,https://www.crunchbase.com/organization/we-are-coherent,United Kingdom,1.0,2,False,True,1,31.357674238149496,0.0,25.0,1,10.0,False,False,False,False,False,False,False,True,False,False,False,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,,Seed,51.2294852,-2.3198467,True,False,31.357674238149496,,2,False,False,False,1.0,False,False,False,False,False,False,0,0,False,False,1,0,False,False,7,7,True,True,1,1,0,0,0.0,0.0,93.71115680546536,31.357674238149496,31.357674238149496,31.357674238149496,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,,31.357674238149496
15770,Fit Gurus,2014,https://www.crunchbase.com/organization/fit-gurus,United Kingdom,2.0,0,False,False,3,0.0,0.0,285.0,1,11.0,False,True,False,False,False,False,False,True,True,False,False,0.567582,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Seed,54.9647154,-1.6389635,True,False,0.0,,0,False,False,False,27.0,False,False,False,False,False,False,3,0,False,False,3,0,False,False,8,8,False,False,0,0,65,5,0.0769230769230769,0.0769230769230769,169.78397999681997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,,0.0
15771,CoControl,2014,https://www.crunchbase.com/organization/cocontrol,United Kingdom,1.0,0,True,True,1,0.0,0.0,52.0,1,3.0,False,False,True,True,False,False,False,True,True,False,False,0.0,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,,Equity Crowdfunding,51.4893335,-0.1440551,True,False,0.0,,0,False,False,False,5.0,False,False,False,False,False,False,1,0,False,False,1,0,False,False,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,,0.0
15772,Nurturey,2014,https://www.crunchbase.com/organization/nurturey,United Kingdom,1.0,0,True,False,3,0.0,0.0,245.0,1,6.3,False,False,True,False,False,False,False,True,True,True,True,1.108949,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,,Seed,51.4893335,-0.1440551,True,False,0.0,1.0,0,True,False,False,22.0,False,False,False,False,False,False,3,2,True,True,3,2,True,True,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,,0.0
15774,Sphere Secure Workspace,2014,https://www.crunchbase.com/organization/sphere-secure-workspace,United Kingdom,3.0,1,True,True,2,89.9203536734561,119.40324010106252,108.0,2,9.0,True,True,True,False,False,False,False,True,False,False,False,0.142395,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,2.0,Seed,51.4893335,-0.1440551,True,False,81.6565725707354,,1,False,False,False,36.0,False,False,False,False,False,False,0,0,False,False,2,0,False,False,643,643,True,True,5,5,985,233,0.2365482233502538,0.2365482233502538,4.639509600861782,81.6565725707354,89.9203536734561,98.1841347761768,0.0,0.0,0.0,119.40324010106252,119.40324010106252,1.6,7.170888478512505,2016-11-09,98.1841347761768
15776,Skunkworks Surf,2014,https://www.crunchbase.com/organization/skunkworks-surf,United Kingdom,2.0,2,False,False,1,75.95395950861918,0.0,34.0,1,2.0,False,False,False,False,False,False,False,True,False,False,False,0.730537,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,Equity Crowdfunding,55.1339557,-6.6626658,True,False,75.95395950861918,,2,False,False,False,4.0,False,False,False,False,False,False,0,0,False,False,1,0,False,False,0,0,False,False,0,0,0,0,0.0,0.0,200.14766973908752,75.95395950861918,75.95395950861918,75.95395950861918,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,,75.95395950861918
15946,Wranx,2014,https://www.crunchbase.com/organization/wranx,United Kingdom,4.0,1,True,True,1,0.0,0.0,12.0,1,18.0,True,False,True,False,False,False,False,True,True,True,True,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,True,False,0.0,1.0,1,True,False,False,2.0,True,False,False,False,False,False,1,1,True,True,1,1,True,True,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.170888478512505,,0.0
15779,Takestock,2014,https://www.crunchbase.com/organization/takestock-com,United Kingdom,2.0,1,False,True,1,80.90567688604914,121.80270579515064,138.33333333333334,3,7.0,False,True,True,False,False,True,False,True,False,False,False,0.459138,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,,Seed,51.4020243,-1.3242212,True,True,36.69097444213837,,1,False,True,False,13.0,False,False,False,False,False,False,0,0,False,False,3,0,False,False,18,18,False,False,0,0,0,0,0.0,0.0,39.18630769451356,36.69097444213837,80.90567688604914,123.663822280772,0.0,0.0,0.0,52.94940182194702,162.39646057450784,1.6,7.170888478512505,,123.663822280772
1270,Ornikar,2014,https://www.crunchbase.com/organization/ornikar,France,3.0,0,True,False,1,0.0,0.0,138.0,1,12.0,False,False,True,False,False,False,False,True,True,True,True,1.867562,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,,Series C,48.8534951,2.3483915,True,False,0.0,1.0,0,True,False,False,43.0,False,False,False,False,False,False,1,1,True,True,1,1,True,True,269,269,True,True,4,4,315,119,0.3777777777777777,0.3777777777777777,0.6205248203236772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.993961427306569,,0.0
15781,Doppel,2014,https://www.crunchbase.com/organization/team-turquoise,United Kingdom,5.0,5,True,True,1,8616.713337577476,0.0,340.0,1,7.0,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,False,True,8616.713337577476,,5,False,True,False,75.0,False,False,False,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,8616.713337577476,8616.713337577476,8616.713337577476,0.0,0.0,0.0,0.0,0.0,1.6,8.006700845440367,,8616.713337577476
1036,FeedYou,2014,https://www.crunchbase.com/organization/feedyou,Czech Republic,2.0,4,False,True,1,95.18285627745055,0.0,59.0,1,2.0,False,False,True,False,False,False,False,True,False,False,False,1.371271,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,,Seed,50.0385812,15.7791356,True,False,95.18285627745055,,4,False,False,False,2.0,False,False,False,False,False,False,0,0,False,False,1,0,False,False,1,1,False,False,0,0,2,0,0.0,0.0,95.18285627745058,95.18285627745055,95.18285627745055,95.18285627745055,0.0,0.0,0.0,0.0,0.0,1.6,2.6100697927420065,,95.18285627745055
1037,Avocode,2014,https://www.crunchbase.com/organization/avocode,Czech Republic,3.0,2,True,False,1,5640.645217069008,5544.172794547167,82.5,5,6.8,True,True,True,True,True,True,False,True,True,False,False,1.025,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,7.0,Seed,50.0596288,14.4464593,True,True,0.0,,2,False,True,False,94.6,False,False,False,False,False,False,1,0,False,False,1,0,False,False,59,59,False,False,0,0,30,10,0.3333333333333333,0.3333333333333333,0.0,0.0,5640.645217069008,9401.221681489584,0.0,0.0,0.0,51.884566022024714,9401.221681489584,1.6,2.186051276738094,2021-10-20,9401.221681489584
21033,Roomle,2014,https://www.crunchbase.com/organization/roomle,Austria,1.0,0,False,False,2,158.72356317481103,0.0,33.0,2,4.5,False,False,True,False,False,False,False,True,False,False,False,1.843361,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,7.0,Venture - Series Unknown,48.3059078,14.286198,False,True,158.72356317481103,,0,False,True,False,7.0,False,False,False,False,False,False,0,0,False,False,4,0,False,False,9,9,False,False,0,0,6,2,0.3333333333333333,0.3333333333333333,154.82974722241377,158.72356317481103,158.72356317481103,158.72356317481103,0.0,0.0,0.0,0.0,0.0,1.6,4.09933210373314,2021-09-23,158.72356317481103
6511,Urban Roosters,2014,https://www.crunchbase.com/organization/the-urban-roosters-2,Spain,2.0,2,True,False,1,249.86276448358055,0.0,17.0,1,26.0,False,False,False,False,False,True,False,True,False,False,False,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,Seed,40.4237276,-3.6899043,False,True,249.86276448358055,,2,False,True,False,0.0,False,False,False,False,False,False,0,0,False,False,1,0,False,False,102,102,True,True,2,2,140,22,0.1571428571428571,0.1571428571428571,1.3966316113990815,249.86276448358055,249.86276448358055,249.86276448358055,0.0,0.0,0.0,0.0,0.0,1.6,5.993961427306569,,249.86276448358055
15927,Mastered,2014,https://www.crunchbase.com/organization/mastered,United Kingdom,2.0,0,True,True,1,4377.959041055544,8755.918082111088,64.0,2,7.0,False,False,True,False,False,False,False,True,True,False,False,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,Venture - Series Unknown,51.4893335,-0.1440551,True,True,0.0,1.0,0,False,True,True,14.5,False,False,False,False,False,False,1,0,False,False,1,0,False,False,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,0.0,0.0,0.0,8755.918082111088,8755.918082111088,8755.918082111088,8755.918082111088,8755.918082111088,1.6,6.803505257608338,,8755.918082111088
20928,CheckYeti.com,2014,https://www.crunchbase.com/organization/checkyeti-com,Austria,2.0,1,True,False,3,497.273994739912,722.8743386925476,69.66666666666667,5,4.7,False,True,True,False,False,False,True,True,True,False,False,2.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Series A,48.1857192,16.4221587,True,True,0.0,1.0,1,False,True,True,10.8,False,False,False,False,False,True,1,0,False,False,2,0,False,True,63,63,True,True,2,2,50,14,0.28,0.28,4.458645788406764,0.0,477.6335338688961,813.5933615784672,595.4762990949911,595.4762990949911,595.4762990949911,0.0,1269.4073809101158,1.6,4.773223770984341,,813.5933615784672
1260,BioSerenity,2014,https://www.crunchbase.com/organization/bioserenity,France,1.0,1,True,True,1,0.0,0.0,62.0,1,6.0,True,True,True,False,False,False,False,True,True,True,True,3.220017,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,,Venture - Series Unknown,48.8534951,2.3483915,True,False,0.0,1.0,1,True,False,False,13.0,True,True,False,False,False,False,1,1,True,True,1,1,True,True,269,269,True,True,4,4,315,119,0.3777777777777777,0.3777777777777777,0.6205248203236772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.2166061010848646,,0.0
6913,Easy Stay,2014,https://www.crunchbase.com/organization/easy-stay,Spain,1.0,2,False,True,1,5021.026175270166,9594.192006540448,48.0,2,7.0,False,True,False,True,False,False,False,True,False,False,False,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,Seed,36.7213028,-4.4216366,False,True,465.68964155692856,,2,False,True,False,99.5,False,False,False,False,False,False,0,0,False,False,1,0,False,False,3,3,False,False,0,0,2,0,0.0,0.0,415.6201605438043,465.68964155692856,5021.026175270166,9576.362708983404,0.0,0.0,0.0,9594.192006540448,9594.192006540448,1.6,5.993961427306569,,9576.362708983404
15913,The Book of Everyone,2014,https://www.crunchbase.com/organization/the-book-of-everyone,United Kingdom,3.0,2,True,False,1,0.0,0.0,10.0,1,0.0,False,False,True,False,False,False,False,True,True,True,True,0.0,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,8.0,Seed,51.4893335,-0.1440551,True,False,0.0,1.0,2,True,False,False,1.0,False,False,False,False,False,False,1,1,True,True,1,1,True,True,643,643,True,True,5,5,985,233,0.2365482233502538,0.2365482233502538,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,2022-07-29,0.0
15912,eFanswer,2014,https://www.crunchbase.com/organization/efanswer,United Kingdom,1.0,3,True,False,2,6824.926672352795,7922.692886570865,23.0,2,15.3,True,True,False,True,False,True,False,False,False,False,False,0.0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,False,True,5638.1341481032505,,3,False,True,False,53.7,False,False,False,False,False,False,0,0,False,False,0,0,False,False,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,5638.1341481032505,6824.926672352795,9198.511720851888,0.0,0.0,0.0,0.0,11884.039329856298,1.6,7.696667081526462,,9198.511720851888
15911,My Help At Home,2014,https://www.crunchbase.com/organization/my-help-at-home,United Kingdom,1.0,1,True,False,1,399.0266537839707,0.0,285.0,1,11.0,False,True,False,False,False,False,False,True,False,False,False,0.043369,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,Seed,51.4893335,-0.1440551,False,True,399.0266537839707,,1,False,True,False,27.0,False,False,False,False,False,False,0,0,False,False,1,0,False,False,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,399.0266537839707,399.0266537839707,399.0266537839707,0.0,0.0,0.0,0.0,0.0,1.6,7.170888478512505,,399.0266537839707
1125,VersionPress,2014,https://www.crunchbase.com/organization/versionpress,Czech Republic,1.0,1,False,True,1,95.18285627745055,0.0,78.0,1,6.0,False,False,True,False,False,False,False,True,False,False,False,0.353802,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,Seed,50.0385812,15.7791356,True,False,95.18285627745055,1.0,1,True,False,False,17.0,False,False,False,False,False,False,0,0,False,False,1,1,True,True,1,1,False,False,0,0,2,0,0.0,0.0,95.18285627745058,0.0,0.0,0.0,95.18285627745055,95.18285627745055,95.18285627745055,0.0,0.0,1.6,1.7749523509116738,,95.18285627745055
15805,Nattr,2014,https://www.crunchbase.com/organization/nattr,United Kingdom,2.0,0,True,True,3,0.0,0.0,166.33333333333334,2,10.7,False,False,True,False,False,False,False,True,True,True,True,0.0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,,Pre-Seed,51.4893335,-0.1440551,True,False,0.0,2.0,0,True,False,False,19.3,False,False,False,False,False,False,3,2,True,True,3,2,True,True,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,,0.0
15910,Hotpod Yoga,2014,https://www.crunchbase.com/organization/hotpod-yoga,United Kingdom,2.0,3,False,False,1,34.08973755293825,0.0,30.0,1,1.0,True,False,True,False,False,True,False,True,False,False,False,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,Seed,51.6201654,0.3018662,True,False,34.08973755293825,,3,False,False,False,1.0,False,False,False,False,False,False,0,0,False,False,1,0,False,False,632,632,False,False,0,0,1,0,0.0,0.0,29.601105006376056,34.08973755293825,34.08973755293825,34.08973755293825,0.0,0.0,0.0,0.0,0.0,1.6,7.696667081526462,,34.08973755293825
1254,Deepomatic,2014,https://www.crunchbase.com/organization/deepomatic,France,3.0,3,True,True,1,0.0,0.0,130.0,1,17.0,False,True,True,False,False,False,False,True,True,True,True,1.759561,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Series B,48.8534951,2.3483915,True,False,0.0,1.0,3,True,False,False,39.0,False,True,False,False,False,False,1,1,True,True,1,1,True,True,269,269,True,True,4,4,315,120,0.3809523809523809,0.3809523809523809,0.6205248203236772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,,0.0
15808,Gunjin Games,2014,https://www.crunchbase.com/organization/gunjin-games,United Kingdom,1.0,1,False,False,1,8585.320483224177,0.0,3.0,1,9.0,False,False,False,False,False,False,False,False,False,False,False,1.3,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,,Seed,50.7936178,0.0423095,False,True,8585.320483224177,,1,False,True,False,0.0,False,False,False,False,False,False,0,0,False,False,0,0,False,False,1,1,False,False,0,0,3,0,0.0,0.0,80.8273018457333,8585.320483224177,8585.320483224177,8585.320483224177,0.0,0.0,0.0,0.0,0.0,1.6,7.170888478512505,,8585.320483224177
15909,Aalbun Ltd,2014,https://www.crunchbase.com/organization/arctic-alliance,United Kingdom,1.0,1,True,True,1,1757.588680435906,0.0,67.0,1,4.0,False,False,True,False,False,False,False,False,False,False,False,0.336322,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Seed,52.2055314,0.1186637,False,True,1757.588680435906,1.0,1,False,True,True,10.0,False,False,False,False,False,False,0,0,False,False,0,0,False,True,20,20,True,True,1,1,37,8,0.2162162162162162,0.2162162162162162,0.0,0.0,0.0,0.0,1757.588680435906,1757.588680435906,1757.588680435906,0.0,0.0,1.6,7.170888478512505,,1757.588680435906
15809,MinglVision,2014,https://www.crunchbase.com/organization/minglvision,United Kingdom,1.0,1,True,False,2,0.0,0.0,203.0,1,3.5,False,True,True,False,False,True,False,True,True,True,True,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,Angel,51.4893335,-0.1440551,True,False,0.0,1.0,1,True,False,False,24.0,False,True,False,False,True,False,2,2,True,True,2,2,True,True,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.170888478512505,,0.0
15905,SKIPJAQ,2014,https://www.crunchbase.com/organization/skipjaq,United Kingdom,1.0,2,True,True,1,0.0,0.0,28.0,1,2.0,False,False,True,False,False,False,False,True,True,False,False,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,51.4893335,-0.1440551,True,False,0.0,,2,False,False,False,8.0,False,False,False,False,False,False,1,0,False,False,1,0,False,False,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,,0.0
20794,Chocolate Cloud ApS,2014,https://www.crunchbase.com/organization/chocolate-cloud-aps,Denmark,1.0,1,False,True,1,0.0,0.0,48.0,1,1.0,False,False,False,False,False,False,False,True,True,True,True,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,57.0462626,9.9215263,True,False,0.0,1.0,1,True,False,False,3.0,False,False,False,False,False,False,1,1,True,True,1,1,True,False,3,3,False,False,0,0,10,0,0.0,0.0,222.37046823451823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.330733340286331,,0.0
15810,M14 Industries,2014,https://www.crunchbase.com/organization/bristlr,United Kingdom,1.0,1,True,False,1,169.78397999682022,0.0,285.0,1,11.0,False,True,False,False,False,False,False,True,False,False,False,0.166354,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Seed,53.4794892,-2.2451148,False,True,169.78397999682022,,1,False,True,False,27.0,False,False,False,False,False,False,0,0,False,False,1,0,False,False,28,28,True,True,1,1,35,9,0.2571428571428571,0.2571428571428571,0.0,169.78397999682022,169.78397999682022,169.78397999682022,0.0,0.0,0.0,0.0,0.0,1.6,7.170888478512505,,169.78397999682022
15904,The Hook Group,2014,https://www.crunchbase.com/organization/the-hook-group,United Kingdom,2.0,3,True,False,1,0.0,0.0,21.0,1,9.0,False,False,True,False,False,False,False,True,True,False,False,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,Private Equity,51.4893335,-0.1440551,True,False,0.0,,3,False,False,False,5.0,False,False,False,False,False,False,1,0,False,False,1,0,False,False,643,643,True,True,5,5,985,234,0.2375634517766497,0.2375634517766497,4.639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.696667081526462,,0.0
6891,Graffos,2014,https://www.crunchbase.com/organization/graffos,Spain,1.0,1,False,False,1,1815.9385399083528,0.0,11.0,1,3.0,False,False,True,False,False,False,False,True,False,False,False,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Pre-Seed,28.6818901,-17.7663354,False,True,1815.9385399083528,1.0,1,False,True,True,0.0,False,False,False,False,False,False,0,0,False,False,1,1,True,True,0,0,False,False,0,0,0,0,0.0,0.0,1369.695905015594,0.0,0.0,0.0,1815.9385399083528,1815.9385399083528,1815.9385399083528,0.0,0.0,1.6,6.2166061010848646,,1815.9385399083528
15902,CROSS Network Intelligence,2014,https://www.crunchbase.com/organization/cross-network-intelligence,United Kingdom,1.0,1,True,True,1,1025.9743082650425,0.0,15.0,1,0.0,False,False,True,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Venture - Series Unknown,52.2055314,0.1186637,False,True,1025.9743082650425,1.0,1,False,True,True,0.0,False,False,False,False,False,False,0,0,False,False,0,0,False,True,20,20,True,True,1,1,37,8,0.2162162162162162,0.2162162162162162,0.0,0.0,0.0,0.0,1025.9743082650425,1025.9743082650425,1025.9743082650425,0.0,0.0,1.6,7.170888478512505,,1025.9743082650425
15900,CODA,2014,https://www.crunchbase.com/organization/coda-a80d,United Kingdom,1.0,2,False,True,1,95.47129190829077,0.0,10.0,1,0.0,True,False,True,False,False,False,False,True,False,False,False,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,51.7883997,1.1527865,True,False,95.47129190829077,,2,False,False,False,0.0,False,False,False,False,False,False,0,0,False,False,1,0,False,False,1,1,False,False,0,0,0,0,0.0,0.0,84.6385899159608,95.47129190829077,95.47129190829077,95.47129190829077,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,,95.47129190829077
15899,AptaCam,2014,https://www.crunchbase.com/organization/aptacam,United Kingdom,1.0,3,True,True,1,5630.437104014319,0.0,0.0,1,22.0,True,True,False,True,False,False,False,False,False,False,False,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,Pre-Seed,52.2055314,0.1186637,False,True,5630.437104014319,1.0,3,False,True,True,80.0,True,True,True,False,False,False,0,0,False,False,0,0,False,False,20,20,True,True,1,1,37,8,0.2162162162162162,0.2162162162162162,0.0,0.0,0.0,0.0,5630.437104014319,5630.437104014319,5630.437104014319,0.0,0.0,1.6,7.696667081526462,,5630.437104014319
