Company ID,organization_name,organization_name_url,founded_year,headquarters_country,latitude,longitude,number_of_founders,age,hub_binary,b2b_binary,total_seed_funding_m,number_seed_rounds,number_seed_investors,avg_seed_investor_distance,minimum_seed_vc_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,degree_global,betweenness_global,closeness_global,eigenvector_global,degree_homecountry,betweenness_homecountry,closeness_homecountry,eigenvector_homecountry,success,exit_binary,funding_success,years_to_exit,last_equity_funding_type,number_lead_seed_investors,years_to_seed,regional_seed_investor_binary,regional_seed_investor_binary,regional_lead_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_lead_seed_investor_binary,avg_exits_of_seed_investors,specific_lead_vc_in_seed_binary,target_lead_vc_in_seed_binary,accelerator_lead_funding_binary,angel_group_lead_funding_binary,micro_vc_lead_funding_binary,corporate_vc_lead_funding_binary,number_seed_investors_same_city,number_seed_lead_investors_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,number_homecountry_investors,number_homecountry_lead_investors,homecountry_lead_investor,hub_lead_vc_in_seed_binary,vcs_within_50km,vcs_within_50km,top_university_count,top_university_count,top_university_ecosystem_binary,top_university_ecosystem_binary,founded_startups_in_environment,successful_startups_in_environment,share_successful_startups_in_environment,share_successful_startups_in_environment,distance_to_hub,minimum_seed_vc_distance_non_lead,avg_seed_vc_distance_non_lead,maximum_seed_vc_distance_non_lead,minimum_lead_seed_vc_distance,avg_lead_seed_vc_distance,maximum_lead_seed_vc_distance,min_seed_investor_pairwise_distance,max_seed_investor_pairwise_distance,gdp_growth_funding_year,investment_volume_first_seed_year,exit_date,max_seed_investor_distance,seed_investors_all_same_country,seed_investors_all_same_country_as_startup,seed_investors_all_same_city,earliest_seed_round_date,latest_seed_round_date,global_pca_component,homecountry_pca_component,european_investor,all_european_investor,global_investor,all_global_investor,us_investor,all_us_investor,dach_investor,all_dach_investor,has_seed_funding,has_venture___series_unknown_funding,has_grant_funding,has_private_equity_funding,has_secondary_market_funding,has_series_a_funding,has_debt_financing_funding,has_series_b_funding,has_angel_funding,has_series_c_funding,has_series_d_funding,has_series_e_funding,has_series_f_funding,has_corporate_round_funding,has_equity_crowdfunding_funding,has_post_ipo_equity_funding,has_convertible_note_funding,has_non_equity_assistance_funding,has_pre_seed_funding,has_funding_round_funding,has_product_crowdfunding_funding,has_series_g_funding,has_series_h_funding,has_post_ipo_secondary_funding,has_post_ipo_debt_funding,first_follow_on_date,follow_on,follow_on_after_1_year,follow_on_after_2_year,follow_on_after_3_year,follow_on_after_4_year,follow_on_after_5_year
9198,Exelonix,https://www.crunchbase.com/organization/exelonix,2013,Germany,51.0493286,13.7381437,4.0,0,False,True,0.0,1,1,466.5725319254568,466.5725319254568,0.0,659.0,8.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.02222038658516438,0.0,0.3371391969548761,0.001399083783599097,0.1632390745501285,0.0,0.4124561737852451,0.061892437501436595,False,False,False,,Seed,,0,False,False,False,True,True,True,True,False,125.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,False,6,6,0,0,False,False,14,2,0.1428571428571428,0.1428571428571428,120.8908573177236,466.5725319254568,466.5725319254568,466.5725319254568,0.0,0.0,0.0,0.0,0.0,-0.08,6.55250788703459,,466.5725319254568,True,True,False,2013-08-02,2013-08-02,1.3243960360410074,1.474967122016319,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
9190,Wunderdata,https://www.crunchbase.com/organization/wunderdata,2013,Germany,52.4694015,13.4863989,2.0,1,True,True,0.0,2,1,7.506302692486661,7.506302692486661,0.0,40.0,1.0,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.001321658681645465,0.0,0.2968772697573607,1.1992904619814361e-05,0.009640102827763496,0.0,0.3061949341078159,1.965712949987245e-05,False,False,False,,Angel,1.0,1,True,True,True,False,False,False,False,False,16.0,False,False,False,False,False,False,2,2,True,True,True,True,True,True,True,True,2,2,True,True,173,173,3,3,True,True,232,98,0.4224137931034483,0.4224137931034483,7.5063026924867104,0.0,0.0,0.0,7.506302692486661,7.506302692486661,7.506302692486661,0.0,0.0,-0.08,6.55250788703459,,7.506302692486661,True,True,True,2014-01-07,2014-01-07,-0.603536410028389,-0.5096842407999789,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014-07-01,False,False,False,False,False,False
9183,UberResearch,https://www.crunchbase.com/organization/berresearch,2013,Germany,50.938361,6.959974,4.0,0,False,True,0.0,2,1,455.84512501450354,455.84512501450354,0.0,22.0,3.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0004130183380142078,0.0,0.28889047774669074,0.0001305043652906204,0.0012853470437017994,0.0,0.21532484718989725,3.186920627313901e-08,False,False,False,,Seed,,0,False,False,False,True,True,True,True,False,6.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,0,False,False,54,54,0,0,False,False,26,10,0.3846153846153846,0.3846153846153846,183.2177169298696,455.84512501450354,455.84512501450354,455.84512501450354,0.0,0.0,0.0,0.0,0.0,-0.08,6.55250788703459,,455.84512501450354,True,True,False,2013-11-11,2013-11-11,-0.723453486264631,-0.8990895583296231,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
9177,RetentionGrid,https://www.crunchbase.com/organization/retentiongrid,2013,Germany,52.510885,13.3989367,4.0,1,True,False,2.550436,4,2,6206.683936644764,0.0,4965.347149315811,47.333333333333336,0.3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.009747232777135304,0.00024307831345861636,0.34201640039943837,0.0005231896098799227,0.03920308483290488,0.0015049400821054762,0.36205658449065703,0.0003899067664281163,True,True,False,2.0,Seed,1.0,1,True,True,False,True,True,True,True,True,9.7,False,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,2,0,False,False,173,173,3,3,True,True,232,97,0.418103448275862,0.418103448275862,0.0,0.0,0.0,0.0,9310.025904967146,9310.025904967146,9310.025904967146,0.0,9310.025904967146,-0.08,6.55250788703459,2015-11-02,9310.025904967146,False,False,False,2014-02-12,2015-02-19,0.5521669377602999,-0.08866221319443804,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
9065,IPlytics,https://www.crunchbase.com/organization/iplytics,2013,Germany,52.510885,13.3989367,1.0,2,True,True,0.0,1,1,477.19346920969457,477.19346920969457,0.0,659.0,10.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.02222038658516438,0.0,0.3371391969548761,0.001399083783599097,0.1632390745501285,0.0,0.4124561737852451,0.061892437501436595,True,True,False,9.0,Series A,1.0,2,False,False,False,True,True,True,True,True,125.0,False,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,1,True,False,173,173,3,3,True,True,232,97,0.418103448275862,0.418103448275862,0.0,0.0,0.0,0.0,477.19346920969457,477.19346920969457,477.19346920969457,0.0,0.0,-0.08,6.803505257608338,2022-11-09,477.19346920969457,True,True,False,2015-10-21,2015-10-21,1.3243960360410074,1.474967122016319,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2018-01-02,True,False,False,True,True,True
8981,Hoard,https://www.crunchbase.com/organization/hoard-d937,2013,Germany,52.510885,13.3989367,3.0,1,True,False,0.24,4,4,5794.465073174004,0.0,4204.60485826879,44.5,9.2,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.04427556583512308,0.0029984304212428248,0.39100391245556154,0.05394583445345843,0.037917737789203085,0.0073970446515434175,0.3435096038885473,0.0009153059462553395,True,True,False,6.0,Seed,2.0,1,True,True,False,True,True,True,True,True,157.0,True,True,True,False,False,False,2,0,False,False,False,False,False,False,False,False,2,0,False,False,173,173,3,3,True,True,232,97,0.418103448275862,0.418103448275862,0.0,0.0,4077.9335519452857,8155.867103890571,6452.86868119894,7510.996594402721,8569.124507606502,0.0,8569.124507606502,-0.08,6.55250788703459,2019-01-01,8569.124507606502,False,False,False,2014-05-12,2016-09-12,8.29141031255871,0.05739520595285933,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2016-12-09,True,True,True,True,True,True
8980,TripRebel,https://www.crunchbase.com/organization/triprebel,2013,Germany,53.550341,10.000654,2.0,1,True,False,1.565436,2,1,366.22284762458,366.22284762458,0.0,31.0,4.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.002065091690071039,0.0,0.27678842193628667,2.1826409579846795e-06,0.0,0.0,0.0,3.1033990093791828e-21,False,False,False,,Equity Crowdfunding,,1,False,False,False,True,True,True,True,False,7.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,48,48,1,1,True,True,45,17,0.3777777777777777,0.3777777777777777,0.0,366.22284762458,366.22284762458,366.22284762458,0.0,0.0,0.0,0.0,0.0,-0.08,6.55250788703459,,366.22284762458,True,False,False,2014-02-27,2014-02-27,-0.6961318063683251,-1.7290280743603115,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2016-10-02,False,False,False,False,False,False
8975,eWings.com,https://www.crunchbase.com/organization/ewings-com,2013,Germany,52.510885,13.3989367,2.0,1,True,True,0.0,2,2,4564.561875087535,0.0,6086.082500116713,99.5,8.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0038823723773335535,2.2079243990236608e-05,0.3228083657756681,4.491430822837903e-05,0.016066838046272493,0.00017488398774939,0.34066233177075456,0.0005448189099356322,True,True,False,4.0,Series A,,1,True,True,False,True,True,True,True,False,40.0,False,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,2,0,False,False,173,173,3,3,True,True,232,97,0.418103448275862,0.418103448275862,0.0,0.0,4564.561875087535,9129.12375017507,0.0,0.0,0.0,0.0,9129.12375017507,-0.08,6.55250788703459,2017-05-24,9129.12375017507,False,False,False,2014-01-14,2014-01-14,-0.20525817631962456,-0.33252757436214614,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
8972,Agrilution,https://www.crunchbase.com/organization/agrilution,2013,Germany,48.1371079,11.5753822,2.0,3,True,True,1.661508,2,1,493.2425687508989,493.2425687508989,0.0,57.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,0.0006608293408227325,0.0,0.2770286664919262,1.137722248554277e-05,0.005141388174807198,0.0,0.3187583489673811,0.0005304690899975155,True,True,False,6.0,Series A,1.0,3,False,False,False,True,True,True,True,True,24.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,2,True,False,129,129,2,2,True,True,75,26,0.3466666666666667,0.3466666666666667,0.0,0.0,0.0,0.0,493.2425687508989,493.2425687508989,493.2425687508989,0.0,0.0,-0.08,7.244941546337007,2019-12-09,493.2425687508989,True,True,False,2016-08-15,2016-08-15,-0.798509730138841,-0.4773202362067,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017-12-05,True,False,True,True,True,True
8971,Lendstar,https://www.crunchbase.com/organization/lendstar,2013,Germany,47.9986851,11.3410791,3.0,2,False,False,3.32432,2,2,239.06980004639576,23.238377201646188,303.896750009669,19.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.001321658681645465,0.0,0.29316564109456106,1.4287477510284156e-05,0.008997429305912595,0.0,0.3000652663265714,2.0645702836606294e-05,False,False,False,,Venture - Series Unknown,,2,True,True,False,True,True,True,True,False,3.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,4,0,False,False,128,128,0,0,False,False,0,0,0.0,0.0,23.238377201646117,23.238377201646188,239.06980004639576,454.9012228911453,0.0,0.0,0.0,0.0,455.84512501450354,-0.08,6.803505257608338,,454.9012228911453,True,True,False,2015-03-04,2015-03-04,-0.6306572317820127,-0.53631517716153,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015-04-03,True,True,True,True,True,True
8966,8select,https://www.crunchbase.com/organization/8select,2013,Germany,49.0195333,12.0974869,3.0,2,False,False,3.077444,2,2,363.0578445101907,274.53887070401163,121.83927452953942,94.0,41.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.0027259210308937716,2.8831523575511816e-05,0.2996490017321458,3.1389159548159685e-05,0.018637532133676093,0.00021846664093818892,0.32551791538646446,0.0015694681514210258,False,False,False,,Seed,,2,False,False,False,True,True,True,True,False,28.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,4,0,False,False,0,0,0,0,False,False,4,4,1.0,1.0,105.37027251695804,274.53887070401163,363.0578445101907,451.5768183163698,0.0,0.0,0.0,0.0,182.7589117943091,-0.08,6.803505257608338,,451.5768183163698,True,True,False,2015-08-01,2015-08-01,-0.4574744237528524,-0.362576969714311,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2019-05-09,False,False,False,False,False,False
8952,Mila,https://www.crunchbase.com/organization/mila,2013,Germany,52.510885,13.3989367,1.0,7,True,False,10.44,4,3,2839.289774998536,475.7664637372317,4117.334389530427,38.25,6.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.002065091690071039,5.624834944684728e-05,0.30833331467648284,0.00015533608881486289,0.005141388174807198,5.288135605138365e-05,0.31052330509934734,0.001013179183037721,True,True,False,2.0,Seed,2.0,7,False,False,False,True,True,True,True,True,7.8,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,2,2,True,False,173,173,3,3,True,True,232,97,0.418103448275862,0.418103448275862,0.0,875.4657596528128,5002.963438302049,9130.461116951286,475.7664637372317,675.6161116950223,875.4657596528128,0.0,9379.321901222149,-0.08,7.550135342488429,2015-11-30,9130.461116951286,False,False,False,2020-10-10,2022-05-31,-0.41721387821747496,-0.5005275034952159,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
8951,Jobspotting,https://www.crunchbase.com/organization/jobspotting,2013,Germany,52.510885,13.3989367,4.0,0,True,True,3.195874,4,1,8752.238619468602,8752.238619468602,0.0,197.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0007434330084255741,0.0,0.28969898067215805,1.0953491353799685e-05,0.0012853470437017994,0.0,0.21532484718989725,3.186920627313901e-08,True,True,False,4.0,Seed,,0,False,False,False,True,True,True,True,False,49.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,173,173,3,3,True,True,232,97,0.418103448275862,0.418103448275862,0.0,8752.238619468602,8752.238619468602,8752.238619468602,0.0,0.0,0.0,0.0,0.0,-0.08,6.55250788703459,2017-01-31,8752.238619468602,True,False,False,2013-10-01,2015-04-30,-0.6993714434299443,-0.8990895583296231,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016-10-03,False,False,False,False,False,False
8983,Adhesys Medical,https://www.crunchbase.com/organization/medical-adhesive,2013,Germany,50.776351,6.083862,2.0,1,False,True,0.0,2,1,0.0,0.0,0.0,40.0,12.0,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0006608293408227325,0.0,0.2692326304899391,1.6732734498579593e-06,0.0044987146529562975,0.0,0.25880095893207844,2.2347796495693704e-06,True,True,False,4.0,Venture - Series Unknown,1.0,1,True,True,True,False,False,False,False,False,6.0,False,False,False,False,False,False,2,2,True,True,True,True,True,True,True,True,2,2,True,False,20,20,1,1,True,True,3,1,0.3333333333333333,0.3333333333333333,121.9513284968775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,6.55250788703459,2017-04-07,0.0,True,True,True,2014-01-01,2014-01-01,-0.8562617226101529,-0.7167794660291885,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014-06-03,True,True,True,True,True,True
8947,TVSmiles,https://www.crunchbase.com/organization/tvsmiles,2013,Germany,52.510885,13.3989367,4.0,0,True,False,0.0,2,2,438.5525866853307,0.0,584.7367822471076,85.0,8.0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.002230299025276722,2.3008788905878918e-05,0.3098298765381996,2.2506095703702417e-05,0.010925449871465294,0.000137441050031646,0.3360794304464843,0.0005333469080039979,False,False,False,,Venture - Series Unknown,,0,True,True,False,True,True,True,True,False,33.5,False,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,2,0,False,False,173,173,3,3,True,True,232,98,0.4224137931034483,0.4224137931034483,0.0,0.0,438.5525866853307,877.1051733706614,0.0,0.0,0.0,0.0,877.1051733706614,-0.08,6.55250788703459,,877.1051733706614,False,False,False,2013-11-13,2013-11-13,-0.4241991400639277,-0.3771838226111583,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014-05-03,True,True,True,True,True,True
8943,Pendix,https://www.crunchbase.com/organization/pendix-gmbh,2013,Germany,50.7185043,12.4939267,1.0,0,False,True,0.0,2,1,69.67781299302303,69.67781299302303,0.0,99.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0036345613745250287,0.0,0.2927771938188083,4.66855863702985e-05,0.02699228791773779,0.0,0.3206838965070783,0.002883895606502403,False,False,False,,Series A,,0,True,True,False,False,False,False,False,False,9.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,0,False,False,0,0,0,0,False,False,0,0,0.0,0.0,156.60958599505963,69.67781299302303,69.67781299302303,69.67781299302303,0.0,0.0,0.0,0.0,0.0,-0.08,6.55250788703459,,69.67781299302303,True,True,False,2013-11-26,2013-11-26,-0.45940711521990596,-0.3302095625774371,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
8941,3D Interaction Technologies,https://www.crunchbase.com/organization/3d-interaction-technologies,2013,Germany,51.0493286,13.7381437,6.0,3,False,True,4.981078,2,1,0.0,0.0,0.0,2.0,19.0,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,8.260366760284156e-05,0.0,8.260366760284156e-05,1.8681563977467365e-43,0.0006426735218508997,0.0,0.0006426735218508997,7.944701464010708e-19,False,False,False,,Seed,1.0,3,True,True,True,False,False,False,False,False,0.0,False,False,False,False,False,False,2,2,True,True,True,True,True,True,True,True,2,2,True,False,6,6,0,0,False,False,14,2,0.1428571428571428,0.1428571428571428,120.8908573177236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,7.244941546337007,,0.0,True,True,True,2016-09-09,2016-09-09,-2.8751250375981297,-1.723369859131534,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-11-01,False,False,False,False,False,False
8939,Renetti,https://www.crunchbase.com/organization/pufetto,2013,Germany,48.1371079,11.5753822,1.0,0,True,True,2.84,6,2,2043.6302529795423,304.0681413742637,2984.676130363307,139.25,4.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,0.002395506360482405,0.0,0.3019880406701832,1.4860900710589873e-05,0.009640102827763496,0.0,0.3323968486362176,0.00027901123849480823,False,False,False,,Seed,,0,False,False,False,True,True,True,True,False,34.8,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,6,0,False,False,129,129,2,2,True,True,75,27,0.36,0.36,0.0,304.0681413742637,2043.6302529795423,7262.316587795379,0.0,0.0,0.0,0.0,6964.244304181049,-0.08,6.55250788703459,,7262.316587795379,False,False,False,2013-10-01,2018-05-10,-0.4858473734035445,-0.4060621391789663,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2018-10-05,False,False,False,False,False,False
8938,prettysocial media,https://www.crunchbase.com/organization/prettysocial-media-international-gmbh,2013,Germany,48.1371079,11.5753822,2.0,0,True,False,1.359018,2,2,613.8666494636522,309.28072840330134,601.6598255553515,22.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0008260366760284156,2.506890002599172e-06,0.28526840884401244,2.2311701611386584e-05,0.0006426735218508997,0.0,0.2391285887429846,1.1038762468830633e-06,False,False,False,,Series B,1.0,0,False,False,False,True,True,True,True,True,3.0,True,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,129,129,2,2,True,True,75,27,0.36,0.36,0.0,918.452570524003,918.452570524003,918.452570524003,309.28072840330134,309.28072840330134,309.28072840330134,0.0,902.4897383330272,-0.08,6.55250788703459,,918.452570524003,False,False,False,2013-12-01,2013-12-01,-0.7233822842776609,-0.8112352142408848,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015-01-05,True,False,True,True,True,True
8932,Spotted,https://www.crunchbase.com/organization/spotted,2013,Germany,49.4892913,8.4673098,2.0,1,False,False,0.0,2,1,193.5533920085156,193.5533920085156,0.0,36.0,14.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,0.0007434330084255741,0.0,0.26760855625626817,4.604413198956694e-06,0.005784061696658098,0.0,0.3087923220607421,0.00025700047054047763,True,True,False,9.0,Series A,1.0,1,False,False,False,True,True,True,True,True,10.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,2,True,False,17,17,1,1,True,True,4,2,0.5,0.5,235.22262274750952,0.0,0.0,0.0,193.5533920085156,193.5533920085156,193.5533920085156,0.0,0.0,-0.08,6.55250788703459,2022-10-24,193.5533920085156,True,True,False,2014-01-01,2014-01-01,-0.8618692026267684,-0.5158314157719036,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015-10-08,True,False,True,True,True,True
8926,Makerist,https://www.crunchbase.com/organization/makerist,2013,Germany,52.510885,13.3989367,2.0,0,True,False,0.0,2,2,440.80204937070994,422.6063394512177,87.80274433604602,337.0,4.7,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,0.024615892945646787,0.0004443542878306561,0.3453574082181885,0.0014103380175708188,0.17287917737789202,0.005440470408551151,0.42497569073469715,0.06193122601985778,True,True,False,7.0,Series B,,0,False,False,False,True,True,True,True,False,72.3,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,3,0,False,False,173,173,3,3,True,True,232,97,0.418103448275862,0.418103448275862,0.0,422.6063394512177,440.80204937070994,477.19346920969457,0.0,0.0,0.0,0.0,131.70411650406902,-0.08,6.55250788703459,2020-03-05,477.19346920969457,True,True,False,2013-12-18,2013-12-18,1.8724844163028125,1.7712553610311592,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
8925,Implisense,https://www.crunchbase.com/organization/implisense,2013,Germany,52.510885,13.3989367,3.0,2,True,True,1.0,1,1,477.19346920969457,477.19346920969457,0.0,659.0,10.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.02222038658516438,0.0,0.3371391969548761,0.001399083783599097,0.1632390745501285,0.0,0.4124561737852451,0.061892437501436595,False,False,False,,Seed,,2,False,False,False,True,True,True,True,False,125.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,False,173,173,3,3,True,True,232,98,0.4224137931034483,0.4224137931034483,0.0,477.19346920969457,477.19346920969457,477.19346920969457,0.0,0.0,0.0,0.0,0.0,-0.08,6.803505257608338,,477.19346920969457,True,True,False,2015-02-02,2015-02-02,1.3243960360410074,1.474967122016319,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False
8922,HAPPYCAR,https://www.crunchbase.com/organization/happycar,2013,Germany,53.550341,10.000654,2.0,1,True,False,3.16,4,3,374.3311787961512,356.59788261421636,89.67062610207286,54.25,5.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.003138939368907979,0.00014998008577093516,0.30574069267499887,1.6317806224248423e-05,0.019280205655526992,0.001321481815794791,0.34258594267884435,0.0005308494023015119,True,True,False,10.0,Series A,1.0,1,False,False,False,True,True,True,True,True,16.8,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,8,2,True,False,48,48,1,1,True,True,45,16,0.3555555555555555,0.3555555555555555,0.0,356.59788261421636,380.24227752346275,403.2876618352854,356.59788261421636,356.59788261421636,356.59788261421636,0.0,161.2055849735014,-0.08,6.55250788703459,2023-06-11,403.2876618352854,True,True,False,2014-09-30,2015-10-16,-0.2986479377436092,-0.26722497361852926,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016-06-10,True,True,True,True,True,True
