orig_idx,Company ID,organization_name,organization_name_url,founded_year,headquarters_country,latitude,longitude,number_of_founders,age,hub_binary,b2b_binary,total_seed_funding_m,number_seed_rounds,number_seed_investors,avg_seed_investor_distance,minimum_seed_vc_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,seed_lead_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,degree_global,betweenness_global,closeness_global,eigenvector_global,degree_homecountry,betweenness_homecountry,closeness_homecountry,eigenvector_homecountry,success,exit_binary,funding_success,years_to_exit,last_equity_funding_type,seed_investors_all_same_country,seed_investors_all_same_city,earliest_seed_round_date,latest_seed_round_date,global_pca_component,homecountry_pca_component,european_investor,all_european_investor,dach_investor,all_dach_investor,has_seed_funding,has_venture___series_unknown_funding,has_grant_funding,has_private_equity_funding,has_secondary_market_funding,has_series_a_funding,has_debt_financing_funding,has_series_b_funding,has_angel_funding,has_series_c_funding,has_series_d_funding,has_series_e_funding,has_series_f_funding,has_corporate_round_funding,has_equity_crowdfunding_funding,has_post_ipo_equity_funding,has_convertible_note_funding,has_non_equity_assistance_funding,has_pre_seed_funding,has_funding_round_funding,has_product_crowdfunding_funding,has_series_g_funding,has_series_h_funding,has_post_ipo_secondary_funding,has_post_ipo_debt_funding,has_initial_coin_offering_funding,log_years_to_exit,closeness_homecountry_zero,closeness_homecountry_positive,closeness_global_zero,closeness_global_positive
1915,9127,Locafox,https://www.crunchbase.com/organization/locafox,2013,Germany,52.510885,13.3989367,4.0,0,True,True,0.0,2,1,0.503232713780143,0.503232713780143,0.0,241.0,13.0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0052283784765086,0.0,0.3315251384436278,0.0001605266183533,0.0292072322670375,0.0,0.3623790268551161,0.0002788768839406,False,False,False,,Venture - Series Unknown,True,False,2013-09-01,2013-09-01,-0.220172529157822,0.08979814528666828,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3623790268551161,0,0.3315251384436278
1916,9164,Codetrails,https://www.crunchbase.com/organization/codetrails-gmbh,2013,Germany,49.8851869,8.6736295,2.0,1,False,True,1.247302,1,1,0.14622416869685123,0.14622416869685123,0.0,659.0,9.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Seed,True,False,2014-12-01,2014-12-01,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
1917,9101,Convercus,https://www.crunchbase.com/organization/point4more,2013,Germany,48.536217,12.1516551,3.0,1,False,True,0.0,2,1,0.06151340423856037,0.0,0.0,6.0,2.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0002904654709171,0.0,0.0002904654709171,5.366307308124681e-41,0.0018544274455261,0.0,0.0018544274455261,3.6377597398681733e-16,False,False,False,,Seed,True,False,2014-06-01,2014-06-01,-2.8237842573803262,-2.0007922358983086,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.0018544274455261,0,0.0002904654709171
1918,9098,cflox,https://www.crunchbase.com/organization/cflox,2013,Germany,53.550341,10.000654,1.0,1,True,True,0.0,2,1,0.0,0.0,0.0,70.0,3.0,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0017427928255028,0.0,0.2763026897962551,2.8112332238060063e-05,0.0111265646731571,0.0,0.3113361945553991,0.0014933839764619,False,False,False,,Seed,True,True,2014-01-01,2014-01-01,-0.8455498359089476,-0.44609706704674373,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3113361945553991,0,0.2763026897962551
1919,9091,Avuba,https://www.crunchbase.com/organization/avuba,2013,Germany,52.510885,13.3989367,3.0,1,True,True,1.139792,4,4,2.6141831234131114,0.5764433507366697,3677.011253875192,16.333333333333332,2.5,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0.0326773654781787,0.0004434246327085,0.3849449467368327,0.0473675750998756,0.0292072322670375,0.0002975414560034,0.3475394762093203,0.0005360581771301,False,False,False,,Angel,False,False,2014-03-19,2015-02-05,4.941400706152041,0.07215959354487335,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3475394762093203,0,0.3849449467368327
1920,9090,Stilnest,https://www.crunchbase.com/organization/stilnest,2013,Germany,52.510885,13.3989367,4.0,1,True,False,2.0,4,3,0.30894813643648905,0.0,315.08098988453395,79.6,12.2,False,False,True,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0063902403601771,0.0002299630357065,0.3334147040594041,5.161714507996611e-05,0.0384793694946685,0.0023681031636986,0.3770351777736067,0.0012461946492835,False,False,False,,Angel,True,False,2014-08-21,2016-08-08,0.11490637904354718,0.6757548705242329,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,0,0.3770351777736067,0,0.3334147040594041
1921,9075,i3 membrane,https://www.crunchbase.com/organization/i3-membrane,2013,Germany,51.0493286,13.7381437,3.0,1,False,True,0.0,2,2,0.4066136556050312,0.3766342174448184,246.79700610379135,266.3333333333333,5.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.0243264831893108,0.0001378433739497,0.3466580194093692,0.0014836320484351,0.14371812702828,0.0012295745217933,0.4151388713280229,0.0589147309261559,False,False,False,,Venture - Series Unknown,True,False,2014-08-29,2014-08-29,1.4316541922483488,4.066007151646031,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4151388713280229,0,0.3466580194093692
1922,9121,eddyson,https://www.crunchbase.com/organization/eddyson,2013,Germany,51.5328328,9.9351811,1.0,1,False,False,0.0,1,1,0.21661790513456886,0.21661790513456886,0.0,659.0,9.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Seed,True,False,2014-10-22,2014-10-22,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
1923,9073,Truffls,https://www.crunchbase.com/organization/truffls,2013,Germany,52.510885,13.3989367,3.0,1,True,False,0.069346,2,1,0.39775708946801297,0.0,0.0,11.0,0.0,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.000508314574105,0.0,0.2711849048428372,3.717779365093839e-06,0.0027816411682892,0.0,0.275910422992739,4.729611339942361e-06,False,False,False,,Seed,True,False,2014-01-01,2014-01-01,-0.9677763409316962,-0.7939905601585577,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.275910422992739,0,0.2711849048428372
1924,9167,Inventorum,https://www.crunchbase.com/organization/inventorum,2013,Germany,52.510885,13.3989367,1.0,0,True,False,0.0,2,3,0.45885308044938883,0.3877819823174735,146.0475306868714,140.6,52.0,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,0.0233824704088301,0.0001107725505057,0.3543094077732734,0.0014721580906844,0.1372276309689383,0.0005231644531642,0.4160989519740174,0.0578470640823341,True,True,False,7.0,Series A,True,False,2013-10-17,2013-10-17,1.3880962648454014,3.8249314208116907,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9459101490553132,0,0.4160989519740174,0,0.3543094077732734
1925,9229,PERORA,https://www.crunchbase.com/organization/perora,2013,Germany,49.4093582,8.694724,2.0,0,False,False,0.0,1,1,0.18613470271791363,0.18613470271791363,0.0,659.0,8.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Series B,True,False,2013-09-16,2013-09-16,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
1926,9225,Asuum,https://www.crunchbase.com/organization/asuum,2013,Germany,52.510885,13.3989367,4.0,0,True,True,1.464392,2,1,0.0,0.0,0.0,2.0,0.0,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.261636772928619e-05,0.0,7.261636772928619e-05,5.9003172835024136e-49,0.0004636068613815,0.0,0.0004636068613815,2.3840422231200053e-19,False,False,False,,Seed,True,True,2013-10-01,2013-10-01,-2.840477992146504,-2.0332506677986673,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.0004636068613815,0,7.261636772928619e-05
1927,9213,OneShore Energy,https://www.crunchbase.com/organization/oneshore-energy-gmbh,2013,Germany,52.510885,13.3989367,3.0,2,True,True,0.0,1,1,0.4771934692096946,0.4771934692096946,0.0,659.0,10.0,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,True,True,False,4.0,Pre-Seed,True,False,2015-01-27,2015-01-27,1.1872511974737516,3.6938882419294674,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.3862943611198906,0,0.4117189630058698,0,0.3460667996352872
1928,9198,Exelonix,https://www.crunchbase.com/organization/exelonix,2013,Germany,51.0493286,13.7381437,4.0,0,False,True,0.0,1,1,0.46657253192545683,0.46657253192545683,0.0,659.0,8.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Seed,True,False,2013-08-02,2013-08-02,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
1929,9190,Wunderdata,https://www.crunchbase.com/organization/wunderdata,2013,Germany,52.4694015,13.4863989,2.0,1,True,True,0.0,2,1,0.00750630269248666,0.0,0.0,40.0,1.0,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0014523273545857,0.0,0.3033449983208472,1.1720852666503804e-05,0.0088085303662494,0.0,0.3126345557490271,2.3416174932236324e-05,False,False,False,,Angel,True,True,2014-01-07,2014-01-07,-0.6829298016510126,-0.5197009088023178,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3126345557490271,0,0.3033449983208472
1930,9183,UberResearch,https://www.crunchbase.com/organization/berresearch,2013,Germany,50.938361,6.959974,4.0,0,False,True,0.0,2,1,0.4558451250145035,0.4558451250145035,0.0,22.0,3.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0004356982063757,0.0,0.2913012880624883,0.0001118557464111,0.0013908205841446,0.0,0.2692624765542729,3.6539017411655832e-06,False,False,False,,Seed,True,False,2013-11-11,2013-11-11,-0.8306541351913113,-0.8492843343355725,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.2692624765542729,0,0.2913012880624883
1931,9177,RetentionGrid,https://www.crunchbase.com/organization/retentiongrid,2013,Germany,52.510885,13.3989367,4.0,1,True,False,2.550436,4,2,6.2066839366447635,0.0,4965.347149315811,47.333333333333336,0.3,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0101662914821,0.0001824209921234,0.3479583817350032,0.00047703020696,0.0361613351877607,0.001099113927739,0.3655448736968004,0.0003331561444525,True,True,False,2.0,Seed,False,False,2014-02-12,2015-02-19,0.4481161426557231,0.38688941350932604,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6931471805599453,0,0.3655448736968004,0,0.3479583817350032
1932,9065,IPlytics,https://www.crunchbase.com/organization/iplytics,2013,Germany,52.510885,13.3989367,1.0,2,True,True,0.0,1,1,0.4771934692096946,0.0,0.0,659.0,10.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,True,True,False,9.0,Series A,True,False,2015-10-21,2015-10-21,1.1872511974737516,3.6938882419294674,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2.1972245773362196,0,0.4117189630058698,0,0.3460667996352872
1933,8981,Hoard,https://www.crunchbase.com/organization/hoard-d937,2013,Germany,52.510885,13.3989367,3.0,1,True,False,0.24,4,4,5.7944650731740035,0.0,4204.60485826879,44.5,9.2,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0384140585287923,0.0014130651351538,0.3911479390112885,0.0505307722115208,0.033843300880853,0.0037748535404909,0.3527866408501277,0.0007642688781736,True,True,False,6.0,Seed,False,False,2014-05-12,2016-09-12,6.585406419552664,0.6628284957861083,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.791759469228055,0,0.3527866408501277,0,0.3911479390112885
1934,8980,TripRebel,https://www.crunchbase.com/organization/triprebel,2013,Germany,53.550341,10.000654,2.0,1,True,False,1.565436,2,1,0.36622284762458,0.36622284762458,0.0,31.0,4.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.001524943722315,0.0,0.2770276616560815,2.5851958119275277e-06,0.0,0.0,0.0,9.312664934062519e-22,False,False,False,,Equity Crowdfunding,True,False,2014-02-27,2014-02-27,-0.8571386230029182,-2.0440701450987837,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,0.0,0,0.2770276616560815
1935,8975,eWings.com,https://www.crunchbase.com/organization/ewings-com,2013,Germany,52.510885,13.3989367,2.0,1,True,True,0.0,2,2,4.564561875087534,0.0,6086.082500116713,99.5,8.0,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0036308183864643,2.246347447588105e-05,0.3284811615812265,3.930868749839817e-05,0.0115901715345387,9.862778768552536e-05,0.3388346268052074,0.00043725264533,True,True,False,4.0,Series A,False,False,2014-01-14,2014-01-14,-0.3345056299964809,-0.3298129756433698,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3862943611198906,0,0.3388346268052074,0,0.3284811615812265
1936,8972,Agrilution,https://www.crunchbase.com/organization/agrilution,2013,Germany,48.1371079,11.5753822,2.0,3,True,True,1.661508,2,1,0.4932425687508989,0.0,0.0,57.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,False,0.0005809309418342,0.0,0.2769863010155442,9.033544699762498e-06,0.0037088548910523,0.0,0.3173213171667815,0.0004285211434018,True,True,False,6.0,Series A,True,False,2016-08-15,2016-08-15,-0.9230163622958802,-0.5865538998033974,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.791759469228055,0,0.3173213171667815,0,0.2769863010155442
1937,8971,Lendstar,https://www.crunchbase.com/organization/lendstar,2013,Germany,47.9986851,11.3410791,3.0,2,False,False,3.32432,2,2,0.23906980004639575,0.023238377201646187,303.896750009669,19.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0014523273545857,0.0,0.2957594735273814,1.5419492604377925e-05,0.0083449235048678,0.0,0.3081897684713345,4.296622546618681e-05,False,False,False,,Venture - Series Unknown,True,False,2015-03-04,2015-03-04,-0.7342814868274352,-0.5473257961999708,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,0,0.3081897684713345,0,0.2957594735273814
1938,8966,8select,https://www.crunchbase.com/organization/8select,2013,Germany,49.0195333,12.0974869,3.0,2,False,False,3.077444,2,2,0.3630578445101907,0.2745388707040116,121.83927452953942,94.0,41.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.0026141892382543,2.3992089745686587e-05,0.305687044773528,2.846366683795251e-05,0.0148354195642095,0.0001691283936779,0.3333725900195759,0.0012683175219539,False,False,False,,Seed,True,False,2015-08-01,2015-08-01,-0.5592910869713165,-0.2623391807382921,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,0,0.3333725900195759,0,0.305687044773528
1939,8952,Mila,https://www.crunchbase.com/organization/mila,2013,Germany,52.510885,13.3989367,1.0,7,True,False,10.44,4,3,2.839289774998536,0.8754657596528128,4117.334389530427,38.25,6.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.00203325829642,3.7396238200415195e-05,0.3157812212307305,0.0001434929738235,0.005099675475197,1.0506775916213635e-05,0.3190657684581754,0.0012350318196875,True,True,False,2.0,Seed,False,False,2020-10-10,2022-05-31,-0.5110353335185395,-0.5318165741942955,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6931471805599453,0,0.3190657684581754,0,0.3157812212307305
1940,8951,Jobspotting,https://www.crunchbase.com/organization/jobspotting,2013,Germany,52.510885,13.3989367,4.0,0,True,True,3.195874,4,1,8.752238619468603,8.752238619468603,0.0,197.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0005809309418342,0.0,0.2893799211871067,9.187847565808651e-06,0.000927213722763,0.0,0.2177431766108739,2.1432071511620446e-08,True,True,False,4.0,Seed,True,False,2013-10-01,2015-04-30,-0.8387994685642309,-1.0817109146216728,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3862943611198906,0,0.2177431766108739,0,0.2893799211871067
1941,8983,Adhesys Medical,https://www.crunchbase.com/organization/medical-adhesive,2013,Germany,50.776351,6.083862,2.0,1,False,True,0.0,2,1,0.0,0.0,0.0,40.0,12.0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0010892455159392,0.0,0.2895476739228509,6.0929356726440165e-06,0.0064904960593416,0.0,0.3054689080366131,0.000210065114845,True,True,False,4.0,Venture - Series Unknown,True,True,2014-01-01,2014-01-01,-0.802319128677206,-0.5903619249730948,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3862943611198906,0,0.3054689080366131,0,0.2895476739228509
1942,8947,TVSmiles,https://www.crunchbase.com/organization/tvsmiles,2013,Germany,52.510885,13.3989367,4.0,0,True,False,0.0,2,2,0.4385525866853307,0.0,584.7367822471076,85.0,8.0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0024689565027957,2.215625308844322e-05,0.3153364913462785,2.019432010683122e-05,0.0088085303662494,0.000130463257831,0.3376265468822765,0.0004330897809772,False,False,False,,Venture - Series Unknown,False,False,2013-11-13,2013-11-13,-0.5062603892808509,-0.38365931474877146,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3376265468822765,0,0.3153364913462785
1943,8943,Pendix,https://www.crunchbase.com/organization/pendix-gmbh,2013,Germany,50.7185043,12.4939267,1.0,0,False,True,0.0,2,1,0.06967781299302303,0.06967781299302303,0.0,99.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0037760511219228,2.5914499077623036e-08,0.304375913446627,0.0001710301317165,0.0231803430690774,0.0,0.3260032376038506,0.0025914237882065,False,False,False,,Series A,True,False,2013-11-26,2013-11-26,-0.5054997122187642,-0.12716052092746818,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3260032376038506,0,0.304375913446627
1944,8941,3D Interaction Technologies,https://www.crunchbase.com/organization/3d-interaction-technologies,2013,Germany,51.0493286,13.7381437,6.0,3,False,True,4.981078,2,1,0.0,0.0,0.0,2.0,19.0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,7.261636772928619e-05,0.0,7.261636772928619e-05,5.9003172835024136e-49,0.0004636068613815,0.0,0.0004636068613815,2.3840422231200053e-19,False,False,False,,Seed,True,True,2016-09-09,2016-09-09,-2.840477992146504,-2.0332506677986673,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0,0.0004636068613815,0,7.261636772928619e-05
1945,8939,Renetti,https://www.crunchbase.com/organization/pufetto,2013,Germany,48.1371079,11.5753822,1.0,0,True,True,2.84,6,2,2.0436302529795425,0.3040681413742637,2984.676130363307,139.25,4.5,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,0.0027594219737128,2.3713340260699622e-05,0.3091950840007093,1.3726488121921857e-05,0.0088085303662494,0.0,0.3345503659977039,0.0002326378001247,False,False,False,,Seed,False,False,2013-10-01,2018-05-10,-0.5263633041665667,-0.41960307536011454,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3345503659977039,0,0.3091950840007093
1946,8938,prettysocial media,https://www.crunchbase.com/organization/prettysocial-media-international-gmbh,2013,Germany,48.1371079,11.5753822,2.0,0,True,False,1.359018,2,2,0.6138666494636521,0.918452570524003,601.6598255553515,22.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0008713964127514,1.578016371556514e-06,0.287191285148141,1.8384425164360172e-05,0.0004636068613815,0.0,0.2394160836108651,7.712355439955833e-07,False,False,False,,Series B,False,False,2013-12-01,2013-12-01,-0.8312242470631742,-0.9964666686250027,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.2394160836108651,0,0.287191285148141
1947,8932,Spotted,https://www.crunchbase.com/organization/spotted,2013,Germany,49.4892913,8.4673098,2.0,1,False,False,0.0,2,1,0.1935533920085156,0.0,0.0,36.0,14.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,0.0007261636772928,0.0,0.2700065019255627,3.942045968347997e-06,0.0041724617524339,0.0,0.3074524723745132,0.0002062990984013,True,True,False,9.0,Series A,True,False,2014-01-01,2014-01-01,-0.960558074851299,-0.625885736171621,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1972245773362196,0,0.3074524723745132,0,0.2700065019255627
1948,8926,Makerist,https://www.crunchbase.com/organization/makerist,2013,Germany,52.510885,13.3989367,2.0,0,True,False,0.0,2,2,0.44080204937070994,0.4226063394512177,87.80274433604602,337.0,4.7,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,0.025633577808438,0.000404973662192,0.3538845879258193,0.0014686006359646,0.1441817338896615,0.0042805307405395,0.4259497794355235,0.0576582171055319,True,True,False,7.0,Series B,True,False,2013-12-18,2013-12-18,1.857787462799331,4.507832117425447,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9459101490553132,0,0.4259497794355235,0,0.3538845879258193
1949,8925,Implisense,https://www.crunchbase.com/organization/implisense,2013,Germany,52.510885,13.3989367,3.0,2,True,True,1.0,1,1,0.4771934692096946,0.4771934692096946,0.0,659.0,10.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Seed,True,False,2015-02-02,2015-02-02,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
1950,8922,HAPPYCAR,https://www.crunchbase.com/organization/happycar,2013,Germany,53.550341,10.000654,2.0,1,True,False,3.16,4,3,0.37433117879615124,0.3565978826142164,89.67062610207286,54.25,5.0,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0039939002251107,0.0001850339205725,0.3222057492398906,2.3952362084402256e-05,0.019471488178025,0.0011937864069224,0.3530635534410619,0.0004350305096163,True,True,False,10.0,Series A,True,False,2014-09-30,2015-10-16,-0.17820224747260016,0.031002233478324946,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.302585092994046,0,0.3530635534410619,0,0.3222057492398906
1951,8920,Minodes,https://www.crunchbase.com/organization/minodes,2013,Germany,52.510885,13.3989367,3.0,1,True,True,7.831358,4,3,0.08452126789024353,0.0,150.2600318048774,82.4,15.0,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0045022147992157,0.0001369419972358,0.3224457535223784,3.245344806749771e-05,0.0231803430690774,0.0014871946648647,0.3512713526621732,0.0008668834305561,True,True,False,4.0,Venture - Series Unknown,True,False,2014-03-01,2015-06-19,-0.1922220749934203,0.14405585126407947,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3862943611198906,0,0.3512713526621732,0,0.3224457535223784
