Investor ID,Degree_Global,Betweenness_Global,Closeness_Global,Eigenvector_Global,Degree_HomeCountry,Betweenness_HomeCountry,Closeness_HomeCountry,Eigenvector_HomeCountry
94,0.006153571747079282,0.0014212600334951354,0.32378980715823447,0.0006916263148197255,0.11363636363636365,0.07662085976039466,0.3214285714285714,0.102535940061906
91,0.0041915633639525544,0.000703042518966078,0.3218500705207341,0.0007138383629125889,0.014705882352941176,0.008993264571705668,0.28541943093026684,0.012693300508437203
240,0.0007134575938642646,0.0,0.2782431720424147,2.14087490337252e-05,0.0,0.0,0.0,2.003170607584755e-51
216,0.0039240167662534554,0.00045823406535224235,0.31398577511182807,0.00030452739765943345,0.12000000000000001,0.03637209287209286,0.35951690821256044,0.1455921854492539
137,0.008204762329439043,0.0013510914647769966,0.3258821483999679,0.0005662931088212563,0.13333333333333333,0.03680180830180829,0.35951690821256044,0.3039504318543659
218,0.005440114153215018,0.00046419176489661136,0.3168612561144526,0.000755656347545851,0.05333333333333334,0.0057693537693537696,0.30068686868686867,0.0507043915815917
169,0.00695621154017658,0.0012076399525222626,0.3296603756454548,0.001998023119637632,0.13333333333333333,0.07756199056199055,0.32640350877192986,0.08168795049433988
217,0.0010701863907963969,0.00020060318390870298,0.2657324992557787,6.71061995143879e-06,0.013333333333333334,0.0,0.24084142394822006,0.0150421990544153
236,0.002229554980825827,0.0006627738740512441,0.3110443280157612,0.00013923330922820486,0.0,0.0,0.0,9.536743164006121e-07
219,0.0,0.0,0.0,9.405884809521584e-41,0.0,0.0,0.0,2.3224281687183937e-25
250,0.010345135111031837,0.0008485359308760744,0.3129380529960703,0.0002855611926098398,0.04,0.000625053625053625,0.30068686868686867,0.06297908775197252
67,0.013198965486488896,0.002623152006367185,0.33706029958566613,0.0012658017624686132,0.03778337531486146,0.016375531604959494,0.2819788459744379,0.01458349699616707
89,0.005886025149380183,0.0004468235794814614,0.3266288537992712,0.00027025191032254185,0.006825938566552901,2.9458743688998623e-05,0.2756906993493331,0.01129792495882502
243,0.0010701863907963969,2.7904087713658815e-05,0.279757579091421,3.129848658770312e-05,0.013333333333333334,0.0,0.18375308641975308,0.001055055595900916
175,0.005618478551681084,0.0009767754873313008,0.31246246324987564,0.0003310643024616693,0.04,0.024455169455169446,0.2884496124031008,0.03345585797468435
82,0.02086863462052974,0.005163905950623822,0.3580087614291178,0.006328724962738167,0.055415617128463476,0.010820544591745078,0.3080021781566553,0.055946118049073956
100,0.016141978061178987,0.0013673704643844754,0.3224227402080203,0.0005028789350421167,0.06666666666666667,0.01938898638898639,0.33522522522522524,0.07714151990621404
274,0.0005350931953981984,6.0511559861620255e-06,0.2396972320820964,8.291329446282659e-07,0.013333333333333334,0.0,0.20586445366528353,0.008603930136640887
242,0.00115936859002943,6.3340818838487e-05,0.2597477075451347,6.071200568102681e-06,0.013333333333333334,0.0,0.2307596899224806,0.008870084847015017
136,0.00722375813787568,0.0017485301593226715,0.32664881278819874,0.0003298754361479277,0.17333333333333334,0.05778419328419327,0.36750617283950615,0.2108200489789894
130,0.0018728261838936947,0.00032751447202699534,0.3005767843503541,0.0017315090947231729,0.12000000000000001,0.0532934492934493,0.35951690821256044,0.11953843696442236
170,0.0006242753946312315,5.137261976589137e-05,0.28057987724537437,3.3063995534029405e-05,0.06666666666666667,0.01878042978042978,0.3062551440329218,0.08540669428165606
202,0.0018728261838936947,0.00033155168714568364,0.283248526760041,4.865058047758797e-05,0.0,0.0,0.0,9.152939684992196e-36
